Community_ID,Drawee,Exporter,Frequency,Linkage,Amount,Average,Deviation
15,CHINA,SITEC PVT LTD,1,0,2058924.22,2058924.22,
15,TURKEY,BEAUMED INSTRUMENTS,1,0,2309001.39,2309001.39,
15,TURKEY,M S PROFESSIONAL HOSPITAL FURNISHER,1,0,7266.21,7266.21,
15,TURKEY,MEDICARE INDUTRIES,1,1,404816.33,404816.33,
15,TURKEY,PK NOPAMED,1,0,55555.24,55555.24,
15,JAPAN,BEST BROW INDS,2,0,1893729.15,946864.575,762123.3162
15,JAPAN,BURAQ SURGICAL CORPORATIPN,1,0,1645692.84,1645692.84,
15,JAPAN,HILBRO INSTRUMENT  PVT  LTD.,2,0,1389090.54,694545.27,98875.78773
15,JAPAN,HILBRO INTT PVT LTD,1,0,99580.14,99580.14,
15,JAPAN,KALOON IND,1,0,366874.2,366874.2,
15,JAPAN,LUCKY SEVEN INDUSTRIES PVT LTD,1,1,1207540.22,1207540.22,
15,JAPAN,PISHON IMPEX,1,0,62892.72,62892.72,
15,JAPAN,SUSKAN TRADING CORP,2,1,4192848,2096424,0
15,JAPAN,TOWNE BROTHERS LTD,1,1,242341.37,242341.37,
15,JAPAN,VISION TECHNOLOGIES CORPORATION(PVT,1,1,65593.96,65593.96,
15,JAPAN,WEST BONES CRUSHING MILLS,1,1,65722.89,65722.89,
16,WIBRA SUPERMARKT BV,LAL INDUSTRIES,7,0,25447881.93,3635411.704,1892708.658
16,WIBRA SUPERMARKT BV,UNITY HOME COLLECTIONS,2,0,3255243.33,1627621.665,1019977.13
16,AGU BV,JAFFSON ENTERPRISES  PVT  LTD,1,0,275470.11,275470.11,
16,AGU BV,JAFFSON ENTERPRISES PVT LTD,7,0,14739574.54,2105653.506,2611522.703
16,VOSTOK LLC,HILBRO INTT PVT LTD,23,1,77805037.76,3382827.729,2394763.56
16,VOSTOK LLC,JAFFSON ENTERPRISES PVT LTD,1,0,7678467.36,7678467.36,
16,WARSAW,HILBRO INTT PVT LTD,1,1,77253.22,77253.22,
16,WARSAW,MEDISPOREX PVT LTD,1,0,443498.5,443498.5,
16,FIRE MOUNTAIN GEMS,INTRADE INTERNATIONAL,2,0,37735.64,18867.82,0
16,FIRE MOUNTAIN GEMS,M MURID INDUSTRY,1,0,81236.43,81236.43,
16,PEARSON DENTAL SUPPLY INC USA,FALCON SURGICAL CO. LTD,5,0,3148975.59,629795.118,350804.3162
16,PEARSON DENTAL SUPPLY INC USA,M.A.ARAIN   BROTHERS PVT LTD,2,0,774057.39,387028.695,61923.37022
16,DYNA FLEX USA,FALCON SURGICAL CO. LTD,7,0,4529481.28,647068.7543,512458.322
16,DYNA FLEX USA,Y.Z.CORPORATION.,5,0,2006554.5,401310.9,444705.211
16,NIKE SRL,PARADOX INDUSTRIES,1,0,205449.55,205449.55,
16,NIKE SRL,UKPAK DENTAL,2,0,837044.05,418522.025,11115.73981
16,INSTRUMENTS GMBH GERMANY,MEDISPOREX PVT LTD,4,0,12242941.88,3060735.47,4496548.815
16,INSTRUMENTS GMBH GERMANY,SAHIL SURGICAL PVT LTD,4,0,4361768.41,1090442.103,800410.8626
16,INSTRUMENTA AB,MEDISPOREX PVT LTD,3,0,11310207.48,3770069.16,904292.3322
16,INSTRUMENTA AB,SAHIL SURGICAL PVT LTD,5,0,4879426.86,975885.372,488238.0039
16,HALLMARK ADVANCED TECHNOLOGY PVT,HILBRO PVT LTD,3,1,302857.79,100952.5967,45311.82299
16,HALLMARK ADVANCED TECHNOLOGY PVT,M.A.ARAIN   BROTHERS PVT LTD,4,0,3803311.45,950827.8625,900390.2058
16,HAGER & WERKEN GMBH & CO KG,FALCON SURGICAL CO. LTD,5,0,7508418.3,1501683.66,638144.8822
16,HAGER & WERKEN GMBH & CO KG,WEST BONES CRUSHING MILLS,2,0,4650032.77,2325016.385,23643.76279
16,MEDESY ITALY,TOWNE BROTHERS LTD,1,1,1907745.84,1907745.84,
16,MEDESY ITALY,Y.Z.CORPORATION.,30,0,111185708.5,3706190.282,3821143.357
16,HLW DENTAL INSTRUMENTS GERMANY,FALCON SURGICAL CO. LTD,8,0,3340992.31,417624.0388,359346.3405
16,HLW DENTAL INSTRUMENTS GERMANY,UKPAK DENTAL,3,0,1843804.91,614601.6367,214369.7926
16,HILSINGER USA,Y.Z CORPORATION,4,0,1790660.55,447665.1375,97441.30408
16,HILSINGER USA,Y.Z.CORPORATION.,15,0,5653845.88,376923.0587,108842.0719
16,HENRY SCHEIN UK HOLDINGS LTD,FALCON SURGICAL CO. LTD,11,0,2831364.31,257396.7555,80692.04183
16,HECTOR ANTONIO,UPTON ENTERPRISES,1,0,46645.43,46645.43,
16,SANJMED MEDICAL DISTRIBUTORS,ELTEK INSTRUMENT PRIVATE LIMITED,15,0,9947609.46,663173.964,582332.1092
16,SANJMED MEDICAL DISTRIBUTORS,MAQ SURGICAL,6,1,1403624,233937.3333,144380.3959
16,SANTIAGO,A-ONE SURGICO(PRIVATE)LIMITED,1,0,3647777.76,3647777.76,
16,SANTIAGO,PHEASANT SURGICAL CORP,1,1,34119.3,34119.3,
16,SHANGHAI BIO CO LTD CHINA,QURESHI MANUFACTURING CORP,1,1,1200726.85,1200726.85,
16,SHANGHAI BIO CO LTD CHINA,SURGICAL SOURCES INDUSTRIES,3,0,7190734.32,2396911.44,387318.7074
16,SHANGHAI LIANYING IMPORT & EXPO,SAHIL SURGICAL PVT LTD,4,0,4768001.92,1192000.48,864199.624
16,SHANGHAI LIANYING IMPORT & EXPO,SURGICAL SOURCES INDUSTRIES,1,0,4402490.4,4402490.4,
16,BANGLADESH,FALCON SURGICAL CO. LTD,1,0,78511.08,78511.08,
16,BANGLADESH,HILBRO PVT LTD,7,1,1295380.39,185054.3414,147942.894
16,THE DENTAL INSTRUMENTS CO,MEDISPOREX PVT LTD,2,0,478508.78,239254.39,99839.348
16,THE DENTAL INSTRUMENTS CO,METRO MEDICAL,5,1,1494750.31,298950.062,250075.2207
16,THE NETHERLAND,LAL INDUSTRIES,1,0,500888.1,500888.1,
16,THE NETHERLAND,MEDISPOREX PVT LTD,1,0,110691.19,110691.19,
16,THOMAS KNEALE & CO LTD,HILLS SURGICAL,1,0,26341.57,26341.57,
16,THOMAS KNEALE & CO LTD,WINTEX EXPORTS PVT LTD,21,0,116433472.6,5544451.077,3193882.033
16,BASAK DENTAL,MEDISPOREX PVT LTD,1,0,936315.37,936315.37,
16,BASAK DENTAL,TOWNE BROTHERS LTD,1,1,2285102.16,2285102.16,
16,BLAIR LLC CO ORSHARD BRANDS,FASHION GARMENT INDUSTRIES,5,0,17912758.61,3582551.722,2063824.635
16,BLAIR LLC CO ORSHARD BRANDS,ISMAIL SPORTS GARMENT INDUSTRY,8,0,5568416.6,696052.075,430391.6251
16,CROMWELL WORLD DISTRIBUTION,A-ONE SURGICO(PRIVATE)LIMITED,2,0,1716038.35,858019.175,274087.5355
16,CROMWELL WORLD DISTRIBUTION,VITAL PVT LTD,4,1,5937303.38,1484325.845,1849190.856
16,PRODONT HOLLGER FRANCE,M LATIF & CO (PVT) LTD,18,0,8108083.11,450449.0617,363641.2363
16,PRODONT HOLLGER FRANCE,Y.Z.CORPORATION.,1,0,2790843.49,2790843.49,
16,DENTAL INSTRUMENS ITALY,ARTIFOL ENTERPRISES,1,0,342843.94,342843.94,
16,DENTAL INSTRUMENS ITALY,MEDISPOREX PVT LTD,1,0,2455436.61,2455436.61,
16,DENTAL USA CO USA,NADIR & COMPANY,1,1,1886519.55,1886519.55,
16,DENTAL USA CO USA,Y.Z.CORPORATION.,3,0,8657932.38,2885977.46,2191218.356
16,DENTAUM LTD,FALCON SURGICAL CO. LTD,5,0,10757040.85,2151408.17,188573.4617
16,DENTAUM LTD,TOWNE BROTHERS LTD,1,1,372639.37,372639.37,
16,DENTAL,M.A.ARAIN   BROTHERS PVT LTD,1,0,637187.56,637187.56,
16,DENTAL,MEDISPOREX PVT LTD,2,0,391821.65,195910.825,90870.85106
16,DENTAL,Y.Z CORPORATION,1,0,896221.26,896221.26,
16,BECKMANN PRODUKTIONS,M. S. TRADERS,2,0,4352462.98,2176231.49,355925.8894
16,BECKMANN PRODUKTIONS,WEST BONES CRUSHING MILLS,1,0,3886921.12,3886921.12,
16,GROBET FILE CO OF AMERICA LLC,INTRADE INTERNATIONAL,5,0,1186628.39,237325.678,137633.2428
16,GROBET FILE CO OF AMERICA LLC,Y.Z CORPORATION,1,0,123112.5,123112.5,
16,GROBET FILE CO OF AMERICA LLC,Y.Z.CORPORATION.,3,0,416203.06,138734.3533,29281.27303
16,CARL MARTIN GMBH,FALCON SURGICAL CO. LTD,8,0,6623338.94,827917.3675,323930.6039
16,CARL MARTIN GMBH,M.A.ARAIN   BROTHERS PVT LTD,20,0,23141542.99,1157077.15,841546.3672
16,CARL MARTIN GMBH,TOWNE BROTHERS LTD,3,1,620876.93,206958.9767,63625.63269
16,ROYAL EUROPE TEXTILE SL,ARSHAD CORPORATION PVT LTD,1,0,10413614.1,10413614.1,
16,ROYAL EUROPE TEXTILE SL,M/S WINTEX EXPORTS PVT LTD,1,0,12412472.63,12412472.63,
16,ROYAL EUROPE TEXTILE SL,WINTEX EXPORTS PVT LTD,2,0,7102160.41,3551080.205,4626927.35
16,FASHION GARMENT SERVICES PROCESSING,FASHION GARMENT INDUSTRIES,2,0,6323422.75,3161711.375,212827.5375
16,FASHION GARMENT SERVICES PROCESSING,M S M YAHYA M YOUSUF BARI,3,0,3647729.66,1215909.887,62995.94258
16,FASHION GARMENT SERVICES PROCESSING,M.YAHYA M.YOUSUF BARI,3,0,3945714.86,1315238.287,18419.24689
16,FRONK MARK,A-ONE SURGICO(PRIVATE)LIMITED,1,0,28878.24,28878.24,
16,FRONK MARK,FALCON SURGICAL CO. LTD,1,0,5660030.34,5660030.34,
16,FRONK MARK,FASHION GARMENT INDUSTRIES,1,0,1691237.65,1691237.65,
16,OXFORD HOME FASHIONS LLC,ANWARTEX INDUSTRIES (PVT) LTD.,1,1,426865.47,426865.47,
16,OXFORD HOME FASHIONS LLC,JAFFSON ENTERPRISES PVT LTD,1,0,1573904.7,1573904.7,
16,OXFORD HOME FASHIONS LLC,M S M YAHYA M YOUSUF BARI,1,0,1650808.11,1650808.11,
16,OXFORD HOME FASHIONS LLC,M.YAHYA M.YOUSUF BARI,1,0,2802248.03,2802248.03,
16,NOPA INSTRUMENTS,CONQUEROR MEDICAL  PVT LTD,2,0,1530865.24,765432.62,63258.16862
16,NOPA INSTRUMENTS,FALCON SURGICAL CO. LTD,72,0,83783836.32,1163664.393,1014285.999
16,NOPA INSTRUMENTS,M S PROFESSIONAL HOSPITAL FURNISHER,1,1,99580.14,99580.14,
16,NOPA INSTRUMENTS,MEDISPOREX PVT LTD,3,0,348062.39,116020.7967,22320.49836
16,ASA DENTAL SPA ITALY,ARTIFOL ENTERPRISES,9,0,6023550.26,669283.3622,355056.7686
16,ASA DENTAL SPA ITALY,ELTEK INSTRUMENT PRIVATE LIMITED,3,0,1237070.45,412356.8167,294759.0579
16,ASA DENTAL SPA ITALY,MEDISPOREX PVT LTD,1,0,917080.68,917080.68,
16,ASA DENTAL SPA ITALY,PARADOX INDUSTRIES,7,0,2811786.76,401683.8229,201479.5619
16,ASA DENTAL SPA ITALY,TOWNE BROTHERS LTD,17,1,19450609.29,1144153.488,1106332.946
16,GRIP GRAB APS DENMARK,FALCON SURGICAL CO. LTD,2,0,4730197.07,2365098.535,98026.40399
16,GRIP GRAB APS DENMARK,JAFFSON ENTERPRISES  PVT  LTD,5,0,16469043.64,3293808.728,3948544.015
16,GRIP GRAB APS DENMARK,JAFFSON ENTERPRISES PVT LTD,3,0,12118274.1,4039424.7,4704467.004
16,GRIP GRAB APS DENMARK,M S UNIK PRODUCTS,30,1,141984989.4,4732832.979,4505268.14
16,J & J INSTRUMENTS,ACCOMPANY SURGICAL PRIVATE LIMITED,4,1,46073028.49,11518257.12,6869556.452
16,J & J INSTRUMENTS,FALCON SURGICAL CO. LTD,10,0,13752285.66,1375228.566,452628.036
16,J & J INSTRUMENTS,MEDISPOREX PVT LTD,12,0,41939779.74,3494981.645,1680010.438
16,J & J INSTRUMENTS,TOWNE BROTHERS LTD,1,1,400551.16,400551.16,
16,J & J INSTRUMENTS,WINTEX EXPORTS PVT LTD,1,0,965749.16,965749.16,
16,KOREA,AQWA MEDICA,3,1,2591297.47,863765.8233,116877.1506
16,KOREA,ROOMAIF INTERNATIONAL PVT LTD,1,0,204610.98,204610.98,
16,KOREA,SUFI TRADING CORPORATION,1,0,336633.28,336633.28,
16,KOREA,TOWNE BROTHERS LTD,1,1,31865.64,31865.64,
16,KOREA,UKPAK DENTAL,2,0,135219.35,67609.675,53959.19826
16,KOREA,VISION TECHNOLOGIES CORPORATION(PVT,1,1,409054.25,409054.25,
16,ITALY,A-ONE SURGICO(PRIVATE)LIMITED,1,0,47126.44,47126.44,
16,ITALY,BEST BROW INDS,1,1,503020.17,503020.17,
16,ITALY,BURAQ SURGICAL CORPORATIPN,3,1,2820665.12,940221.7067,446339.2866
16,ITALY,C Q RIZWAN ENTERPRISES,3,0,1832724.66,610908.22,918859.0352
16,ITALY,GOOD VIEW INDUSTRIES,1,0,28844.7,28844.7,
16,ITALY,GR4STAR SPORTS,1,0,100985.22,100985.22,
16,ITALY,GREEN HILL,1,1,336790.52,336790.52,
16,ITALY,HANSA LEATHER PRIVATE LIMITED,1,1,343798.57,343798.57,
16,ITALY,JAFFSON ENTERPRISES PVT LTD,1,0,32075.29,32075.29,
16,ITALY,JJ MARTIAL ARTS  SPORTS GOODS,1,1,123164.91,123164.91,
16,ITALY,LASER SPORTS  PVT LTD,1,1,56420.01,56420.01,
16,ITALY,MEDICARE INDUTRIES,1,1,964507.03,964507.03,
16,ITALY,PARADOX INDUSTRIES,1,0,487979.37,487979.37,
16,ITALY,RED HAWK INTERNATIONAL,1,1,56102.9,56102.9,
16,ITALY,SEASONED SURGICAL PRODUCTS,1,0,1249288.41,1249288.41,
16,ITALY,STIMZIR ENTERPRISES,1,0,39272.03,39272.03,
16,ITALY,SUSKAN TRADING CORP,2,1,1201106.99,600553.495,511157.5007
16,ITALY,TOWNE BROTHERS LTD,1,1,2121633.5,2121633.5,
16,ITALY,UPTON ENTERPRISES,4,0,733905.63,183476.4075,27552.57295
16,ITALY,VIP WEARS,1,1,70020.56,70020.56,
16,ITALY,Y.Z.CORPORATION.,1,0,2882818.85,2882818.85,
17,AEO MANAGEMENT CO,FASHION E TREND PVT LTD,138,0,118832220,861103.0433,1523351.293
17,AEO MANAGEMENT CO,SHAMI TEXTILES,2,0,822322.31,411161.155,128968.4209
17,VI SIGMA APPAREL GROUP,SHAMI TEXTILES,3,0,8858410.18,2952803.393,1764703.317
17,ABC RADE CENTRE COLOMBO,ANSARI & CO,1,0,251570.88,251570.88,
17,ABC RADE CENTRE COLOMBO,ANSARI AND CO,10,0,2306066.4,230606.64,52932.11135
17,NEVSTAR SONS SCREEN,KAY & EMMS PVT.LTD.,1,0,307293.83,307293.83,
17,NEVSTAR SONS SCREEN,PAK KINNO PROCESSING FACTORY,7,1,7301844.78,1043120.683,5359.517243
17,MOHAMMAD YAQOOB FOODSTUFF,MIAN ENTERPRISES,3,0,1058924.73,352974.91,1774.792442
17,MOHAMMAD YAQOOB FOODSTUFF,NOOR TRADERS IMPORTER AND EXPORTER,1,1,621380.07,621380.07,
17,NEXT PLC DESFORD ROAD,KAY & EMMS PVT.LTD.,1,0,22729.56,22729.56,
17,NEXT PLC DESFORD ROAD,KLASH PVT LTD,4,1,9122706.76,2280676.69,179100.4176
17,IDEAL AGRO FOODS PVT LTD,ANSARI & CO,5,0,1310265,262053,10482.12
17,IDEAL AGRO FOODS PVT LTD,ANSARI AND CO,3,0,775676.88,258558.96,12103.70961
17,SIMA GISELLE,ANSARI & CO,1,0,272535.12,272535.12,
17,SIMA GISELLE,FIRST AMERICAN CORP. PVT LTD,1,1,15944939.73,15944939.73,
17,SCS IMPORTS SRI LANKA,ANSARI & CO,1,0,393079.5,393079.5,
17,SCS IMPORTS SRI LANKA,ANSARI AND CO,1,0,251570.88,251570.88,
17,THUSA ENTERPRISES,ANSARI & CO,3,0,1551353.76,517117.92,276802.0741
17,THUSA ENTERPRISES,ANSARI AND CO,1,0,272535.12,272535.12,
17,PUTHAN PURAYIL MOHAMMED,ANSARI AND CO,1,0,308174.33,308174.33,
17,PUTHAN PURAYIL MOHAMMED,MIAN ENTERPRISES,5,0,1697409.53,339481.906,4734.397053
17,BLUE STAR FOOD STUFF TRADING,FASHION E TREND PVT LTD,5,0,20625924.34,4125184.868,6335256.32
17,BLUE STAR FOOD STUFF TRADING,KAY & EMMS PVT.LTD.,5,0,3173524.72,634704.944,715599.5312
17,BLUE STAR FOOD STUFF TRADING,MIAN ENTERPRISES,10,0,7320723.09,732072.309,292125.7229
18,WESTPOINT HOME LLC,NA ENTERPRISES,2,0,294201.66,147100.83,142658.3406
19,TYTEX LIMITED,AKSA TEX STYLE INDUSTRIES,1,0,305549.61,305549.61,
19,TYTEX LIMITED,ALI TEXTILE,4,0,1668538.62,417134.655,306553.4432
19,AMAZON COM DEDC LLC USA,ALI TEXTILE,1,0,1041503.44,1041503.44,
19,AMAZON COM DEDC LLC USA,NAWAZ FABRICS,2,0,1844517.69,922258.845,855994.5274
19,HOME FASHION DISTRIBUTOR INC,MEGA COTTON TEXTILES,4,0,27091332.64,6772833.16,2827745.828
19,LINEN DIRECT LTD IRELAND,MEGA COTTON TEXTILES,1,0,2963756.54,2963756.54,
19,LINEN DIRECT LTD IRELAND,MUNAWAR TEXTILES,7,0,39336342.93,5619477.561,2204194.045
19,TISSAGE DERREN,RAINBOW INDUSTRIES,1,0,766477.82,766477.82,
19,DESIGN IMPORTS,MEGA COTTON TEXTILES,5,0,7409756.11,1481951.222,634991.9878
19,DESIGN IMPORTS,RAINBOW INDUSTRIES,1,0,1294332.18,1294332.18,
19,T& A TEXTILES AND HOIDERY LTD,ALI TEXTILE,1,0,2289594.86,2289594.86,
19,T& A TEXTILES AND HOIDERY LTD,RAINBOW INDUSTRIES,4,0,7572169.93,1893042.483,1035038.362
19,T& A TEXTILES AND HOIDERY LTD,SHAKEEL TEXTILE INDUSTRIES,2,0,5749251.15,2874625.575,340446.7351
20,TXM SA,M.HASSAN DIN & SONS,1,0,1686128.67,1686128.67,
20,TXM SA,MACHTRADE CORPORATION,1,0,6136487.76,6136487.76,
20,PAMO SC POLAND,EURO PAK TEXTILE IND.,7,0,47733050.38,6819007.197,362005.7589
20,PAMO SC POLAND,HUDABIA TEXTILE,1,0,1371501.55,1371501.55,
20,PAMO SC POLAND,MACHTRADE CORPORATION,4,0,12512028.65,3128007.162,1458660.441
21,AL BATHA STAR GENERAL TRADING,DERVESH EXPORTERS,2,0,4242742.89,2121371.445,151204.3553
21,AL BATHA STAR GENERAL TRADING,M S  UNIQUE EXPORTS,2,0,6472551.86,3236275.93,1193884.379
21,ALI ABDULLAH HATHBAH,AL ABBAS ENTERPRISES,1,1,123395.52,123395.52,
21,ALI ABDULLAH HATHBAH,KHAN ENTERPRISES,1,0,3149981.88,3149981.88,
21,YOUSEF BIN HALIL AL MATRAFI,KHAN ENTERPRISES,1,0,6357458.19,6357458.19,
21,YOUSEF BIN HALIL AL MATRAFI,M/S JBM IMPEX MULTAN,9,0,44665204.29,4962800.477,1540571.261
21,ATHLETE YI DING ENTERPRISE CO LTD,GREEN HILL,1,1,155633.28,155633.28,
21,ATHLETE YI DING ENTERPRISE CO LTD,GREEN HILL CORP PVT LTD,1,0,248164.19,248164.19,
21,NABELAH IBRAHIM LEHIYANI,H S ENTERPRISES,3,0,14299236.4,4766412.133,520402.3354
21,NABELAH IBRAHIM LEHIYANI,KHAN ENTERPRISES,23,0,99127039.87,4309871.299,1422153.505
21,LAYALY TRADING EST,AJWA INTERNATIONAL,36,0,175641390.1,4878927.502,1401394.736
21,LAYALY TRADING EST,M S  UNIQUE EXPORTS,1,0,6507195.27,6507195.27,
21,HUSSAIN ALI HUSSAIN TRADING EST,AJWA SANITARY  SUPPLIES,47,0,175077999.2,3725063.813,1480113.955
21,HUSSAIN & HUSSAIN,AJWA SANITARY  SUPPLIES,1,0,2294326.43,2294326.43,
21,HUSSAIN & HUSSAIN,M/S SHAHPUR INDUSTRIES,2,0,4139127.13,2069563.565,262939.9264
21,MALKI GENRAL TRADING,M/S JBM IMPEX MULTAN,2,0,4324503.43,2162251.715,65818.36893
21,MALKI GENRAL TRADING,SAHIL SURGICAL PVT LTD,2,1,1929967.93,964983.965,1176251.278
21,BAHRAIN LIVE STOCK BAHRAIN,DERVESH EXPORTERS,1,0,439410.47,439410.47,
21,BAHRAIN LIVE STOCK BAHRAIN,P.K LIVESTOCK AND MEAT CO.PVT LTD.,31,1,83864507.13,2705306.682,1238675.944
21,AL TAMAM TRADING EST,KHAN ENTERPRISES,21,0,86795538.48,4133120.88,2597660.006
21,AL TAMAM TRADING EST,M/S SARWAR ENTERPRISES,1,0,6185184.55,6185184.55,
21,AL TAMAM TRADING EST,NEW CRESCENT STAR HORNS & HOOFS C.M,1,1,3228317.95,3228317.95,
21,NABEELA GENERAL TRADING,KHAN ENTERPRISES,1,0,5219414.42,5219414.42,
21,NABEELA GENERAL TRADING,ZAID IMPEX,1,0,1466941.25,1466941.25,
21,ABDULLAH NASIR AL ASFOOR TRADING,HAANS ENTERPRISES,4,0,21307791.48,5326947.87,1501684.967
21,ABDULLAH NASIR AL ASFOOR TRADING,M S  UNIQUE EXPORTS,3,0,12439970.37,4146656.79,1152830.517
21,ABDULLAH NASIR AL ASFOOR TRADING,MANSHA KHAN LEATHER MERCHANT,2,0,8368348.09,4184174.045,212909.0669
21,ZAIF ULLAH HAMD MUHAMMAD AL,AJWA INTERNATIONAL,2,0,10623576.21,5311788.105,1385854.614
21,ZAIF ULLAH HAMD MUHAMMAD AL,MANSHA KHAN LEATHER MERCHANT,1,0,5347359.18,5347359.18,
21,ZAIF ULLAH HAMD MUHAMMAD AL,RAHEEM & SONS,8,0,32036031.66,4004503.957,90388.4329
21,QAFELAH AL MAHRAH GENERAL TRADING,AJWA INTERNATIONAL,1,0,2027451.65,2027451.65,
21,QAFELAH AL MAHRAH GENERAL TRADING,AL-MALIK ENTERPRISES,5,0,24375331.48,4875066.296,3572571.843
21,QAFELAH AL MAHRAH GENERAL TRADING,AYAN ENTERPRISES,2,0,13576965.93,6788482.965,5786160.724
21,QAFELAH AL MAHRAH GENERAL TRADING,M S  UNIQUE EXPORTS,12,0,37657540.21,3138128.351,1192262.036
21,RAWASI AL AYYAM TRADING EST,M S  UNIQUE EXPORTS,2,0,6657613.7,3328806.85,1410795.917
21,RAWASI AL AYYAM TRADING EST,M/S SARWAR ENTERPRISES,21,0,116713636.8,5557792.23,1566223.717
21,RAWASI AL AYYAM TRADING EST,MANSHA KHAN LEATHER MERCHANT,7,0,51189338.67,7312762.667,2861000.864
21,AL MALKI GENERAL TRADING,AL-MALIK ENTERPRISES,1,0,2185522.02,2185522.02,
21,AL MALKI GENERAL TRADING,AYAN ENTERPRISES,3,0,14005894.29,4668631.43,2497834.317
21,AL MALKI GENERAL TRADING,M S  UNIQUE EXPORTS,5,0,26902465.8,5380493.16,1717498.818
21,AL MALKI GENERAL TRADING,M S KHOKHAR ENTERPRISES,11,0,38936935.35,3539721.395,1462076.659
21,AL MALKI GENERAL TRADING,M/S JBM IMPEX MULTAN,9,0,29835441.6,3315049.067,1212570.355
21,UAE,AL-MALIK ENTERPRISES,1,0,2099463.81,2099463.81,
21,UAE,BABA ENTERPRISES,1,1,4483202.72,4483202.72,
21,UAE,GREEN HILL CORP PVT LTD,1,0,5018335.91,5018335.91,
21,UAE,HILBRO INTT PVT LTD,1,1,46645.43,46645.43,
21,UAE,KHURAM IMPEX,1,0,419285.85,419285.85,
21,UAE,M S  UNIQUE EXPORTS,1,0,2418225.08,2418225.08,
21,UAE,MEDISPOREX PVT LTD,1,1,2250720.81,2250720.81,
21,YOUSEF BIN BAKHEET BIN HALIL (Multiple),ASY ENTERPRISES,1,0,4511085.16,4511085.16,
21,YOUSEF BIN BAKHEET BIN HALIL (Multiple),AYAN ENTERPRISES,1,0,5573762.49,5573762.49,
21,YOUSEF BIN BAKHEET BIN HALIL (Multiple),H S ENTERPRISES,1,0,4738914.04,4738914.04,
21,YOUSEF BIN BAKHEET BIN HALIL (Multiple),HAANS ENTERPRISES,1,0,2064872.82,2064872.82,
21,YOUSEF BIN BAKHEET BIN HALIL (Multiple),KHAN ENTERPRISES,7,0,28373631.34,4053375.906,1792790.274
21,YOUSEF BIN BAKHEET BIN HALIL (Multiple),M S KHOKHAR ENTERPRISES,2,0,11488246.29,5744123.145,1989115.509
21,YOUSEF BIN BAKHEET BIN HALIL (Multiple),M/S JBM IMPEX MULTAN,2,0,9772061.19,4886030.595,748906.2743
21,SAUDI ARABIA,AJWA INTERNATIONAL,4,0,20589326.01,5147331.502,1162435.663
21,SAUDI ARABIA,AJWA SANITARY  SUPPLIES,2,0,11121738.96,5560869.48,595774.7984
21,SAUDI ARABIA,AL SHAHEER CORPORATION LIMITED,2,1,1668229.4,834114.7,284990.5635
21,SAUDI ARABIA,ASY ENTERPRISES,1,0,4501127.15,4501127.15,
21,SAUDI ARABIA,HAANS ENTERPRISES,2,0,8444186.23,4222093.115,75898.65693
21,SAUDI ARABIA,KHAN ENTERPRISES,2,0,3422946.77,1711473.385,725477.0123
21,SAUDI ARABIA,M S  UNIQUE EXPORTS,1,0,2229546.92,2229546.92,
21,SAUDI ARABIA,M S KHOKHAR ENTERPRISES,2,0,10309951.18,5154975.59,1297726.191
21,SAUDI ARABIA,M/S JBM IMPEX MULTAN,1,0,4131108.31,4131108.31,
21,SAUDI ARABIA,M/S SARWAR ENTERPRISES,2,0,14430315.32,7215157.66,1346756.424
21,SAUDI ARABIA,RAHEEM & SONS,1,0,4191485.32,4191485.32,
21,SAUDI ARABIA,THE ORGANIC MEAT COMPANY PVT LTD,1,1,3396120.93,3396120.93,
22,TUCKER ROCKY DISTRIBUTING,WELL PRODUCT INDUSTRIES,2,0,14396143.61,7198071.805,713032.3007
22,TUCKER ROCKY DISTRIBUTING,WELL PRODUCTS INDUSTRIES,9,0,64078467.9,7119829.767,2308400.363
22,AHMED SAIED BAWAJEEH CO LTD,JANJUA EMBROIDERY MANUFACTUR,1,0,37316.35,37316.35,
22,AHMED SAIED BAWAJEEH CO LTD,SUPER CROMPTON IND,1,0,3400923.83,3400923.83,
22,ACI BRANDS INC,SAVIOUR INDUSTRIES,8,0,10104826.58,1263103.323,635313.6517
22,ACI BRANDS INC,SHEKHAN CORP,7,0,5097320.79,728188.6843,430313.0684
22,ULTIMATE MEDICAL DEVICES,HILBRO INTT PVT LTD,10,1,3137350.93,313735.093,241968.2836
22,ULTIMATE MEDICAL DEVICES,SIGMA SHOES PRIVATE LIMITED,1,0,2169217.08,2169217.08,
22,NANCY CAROLE,PARAGON APPARELS,1,0,27777.62,27777.62,
22,NANCY CAROLE,WILLZ N HILLZ INTL,1,0,47693.65,47693.65,
22,GK UN LTD UK,DIDDEN SPORTS PVT LTD,3,0,2246941.06,748980.3533,442398.9849
22,GK UN LTD UK,MIAN GHOUS BUX PVT.LTD.,21,0,91349581.47,4349980.07,1432262.725
22,POLO MOTORRAD UND SPORTSWEAR,AINEE ENTERPRISE,2,0,980313.8,490156.9,100228.285
22,POLO MOTORRAD UND SPORTSWEAR,SIGMA SHOES PRIVATE LIMITED,3,0,6702600.86,2234200.287,639538.3426
22,E B BRAND NEW YORK USA,SAVIOUR INDUSTRIES,1,0,3263377.46,3263377.46,
22,E B BRAND NEW YORK USA,SHEKHAN CORP,1,0,44779.62,44779.62,
